site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
hawbeckereddy,2016,03,11,120008,0.16023687709723364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,12,120009,0.16835015836115472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,13,120009,0.17060116237707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,14,120006,0.17023392298226525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,15,120008,0.1653929665216131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,16,120006,0.17429067485834948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,17,120008,0.17671122720852417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,18,123006,0.16560364307584288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,19,120008,0.16981925762081757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,20,120007,0.17025752792953663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,21,120008,0.17405301249126887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,22,110006,0.17449892385440247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,23,120006,0.17516839766532033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,24,120008,0.19430439834228963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,25,120009,0.19758543991165034,3.0,4.063102693566212e-06,0.0,0.0,3.0,4.063102693566212e-06,0.0004063102693566212
hawbeckereddy,2016,03,26,120008,0.1851869718448168,35.0,4.7402864758272474e-05,0.0,0.0,35.0,4.7402864758272474e-05,0.004740286475827247
hawbeckereddy,2016,03,27,120006,0.2023832789855761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,28,120008,0.2053786041421959,14.0,1.896114590330899e-05,6.0,8.126205387132425e-06,20.0,2.7087351290441414e-05,0.001896114590330899
hawbeckereddy,2016,03,29,120008,0.19699785230043582,73.0,9.886883221011117e-05,0.0,0.0,73.0,9.886883221011117e-05,0.009886883221011116
hawbeckereddy,2016,03,30,120006,0.19280260454236303,32.0,4.333976206470627e-05,8.0,1.0834940516176567e-05,35.0,4.7402864758272474e-05,0.004333976206470627
hawbeckereddy,2016,03,31,120008,0.22206595511274388,1.0,1.3543675645220708e-06,0.0,0.0,1.0,1.3543675645220708e-06,0.0001354367564522071
hawbeckereddy,2016,04,01,120008,0.21695650816984483,35.0,4.7402864758272474e-05,1.0,1.3543675645220708e-06,35.0,4.7402864758272474e-05,0.004740286475827247
hawbeckereddy,2016,04,02,120009,0.21655534182748148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,04,03,120009,0.20838349577524984,57.0,7.719895117775803e-05,0.0,0.0,57.0,7.719895117775803e-05,0.007719895117775803
hawbeckereddy,2016,04,04,120005,0.2332517511010413,5.0,6.771837822610354e-06,0.0,0.0,5.0,6.771837822610354e-06,0.0006771837822610354
hawbeckereddy,2016,04,05,120008,0.20185788025628446,116.0,0.0001571066374845602,6.0,8.126205387132425e-06,121.0,0.00016387847530717055,0.015710663748456023
hawbeckereddy,2016,04,06,120008,0.22525480283837213,9.0,1.2189308080698637e-05,0.0,0.0,9.0,1.2189308080698637e-05,0.0012189308080698636
hawbeckereddy,2016,04,07,120008,0.22871967814683172,47.0,6.365527553253732e-05,0.0,0.0,47.0,6.365527553253732e-05,0.006365527553253732
hawbeckereddy,2016,04,08,120008,0.21101783406387378,70.0,9.480572951654495e-05,0.0,0.0,70.0,9.480572951654495e-05,0.009480572951654494
hawbeckereddy,2016,04,09,120008,0.04170928833390217,337999.0,0.4577748824408954,53362.0,0.07227176197802675,338864.0,0.45894641038420697,45.894641038420694
hawbeckereddy,2016,04,10,120008,0.2255279788302382,12.0,1.625241077426485e-05,0.0,0.0,12.0,1.625241077426485e-05,0.0016252410774264849
hawbeckereddy,2016,04,11,120005,0.23409656335568682,32.0,4.333976206470627e-05,0.0,0.0,32.0,4.333976206470627e-05,0.004333976206470627
hawbeckereddy,2016,04,12,120008,0.2254745823813144,30.0,4.063102693566212e-05,0.0,0.0,30.0,4.063102693566212e-05,0.004063102693566212
hawbeckereddy,2016,04,13,120009,0.2228166664509825,89.0,0.00012053871324246429,106.0,0.0001435629618393395,138.0,0.00018690272390404578,0.012053871324246429
hawbeckereddy,2016,04,14,120008,0.23070946156281658,83.0,0.00011241250785533188,78.0,0.00010564067003272152,132.0,0.00017877651851691334,0.011241250785533188
hawbeckereddy,2016,04,15,120008,0.2318676677438563,100.0,0.0001354367564522071,153.0,0.00020721823737187683,172.0,0.00023295122109779617,0.013543675645220708
hawbeckereddy,2016,04,16,120008,0.23621687030462768,177.0,0.00023972305892040654,185.0,0.0002505579994365831,261.0,0.00035348993434026045,0.023972305892040652
hawbeckereddy,2016,04,17,120009,0.24076386262941005,149.0,0.00020180076711378853,185.0,0.0002505579994365831,235.0,0.00031827637766268665,0.020180076711378853
hawbeckereddy,2016,04,18,120008,0.24415957622589254,164.0,0.0002221162805816196,185.0,0.0002505579994365831,238.0,0.00032233948035625287,0.022211628058161962
hawbeckereddy,2016,04,19,120008,0.24418431495256224,38.0,5.146596745183869e-05,67.0,9.074262682297874e-05,80.0,0.00010834940516176566,0.005146596745183869
hawbeckereddy,2016,04,20,120007,0.24652425598834016,167.0,0.00022617938327518583,179.0,0.00024243179404945066,246.0,0.0003331744208724294,0.022617938327518582
hawbeckereddy,2016,04,21,120008,0.2721026081281531,17.0,2.3024248596875204e-05,20.0,2.7087351290441414e-05,30.0,4.063102693566212e-05,0.0023024248596875204
hawbeckereddy,2016,04,22,120008,0.25481059220052393,25.0,3.385918911305177e-05,36.0,4.875723232279455e-05,44.0,5.9592172838971117e-05,0.003385918911305177
hawbeckereddy,2016,04,23,120008,0.2527795160337247,87.0,0.00011782997811342016,58.0,7.85533187422801e-05,107.0,0.00014491732940386158,0.011782997811342016
hawbeckereddy,2016,04,24,120008,0.2670367944177763,88.0,0.00011918434567794223,50.0,6.771837822610354e-05,98.0,0.00013272802132316294,0.011918434567794223
hawbeckereddy,2016,04,25,120006,0.2807043545630401,70.0,9.480572951654495e-05,64.0,8.667952412941253e-05,87.0,0.00011782997811342016,0.009480572951654494
hawbeckereddy,2016,04,26,120008,0.26964124481570123,64.0,8.667952412941253e-05,65.0,8.80338916939346e-05,87.0,0.00011782997811342016,0.008667952412941254
hawbeckereddy,2016,04,27,120008,0.28174343044559924,89.0,0.00012053871324246429,100.0,0.0001354367564522071,126.0,0.00017065031312978092,0.012053871324246429
